component_failed,country,days_since_last_service,downtime_hours,equipment_id,equipment_type,event_date,event_id,event_type,failure_mode,maintenance_type,manufacturer,mine_type,model_year,oil_analysis_flag,operating_hours,production_loss_tonnes,repair_cost_usd,severity,table_name,temperature_flag,vibration_flag,was_scheduled
hose,,28.0,,UNIT-4546,,2022-08-30,EQP-D1212820,condition_based,hydraulics,predictive,,,,,21090.0,,,routine,failure_events,,,0.0
valve,,160.0,,UNIT-1388,,2023-08-01,EQP-D13A9680,overhaul,hydraulics,major_overhaul,,,,,8858.0,,,major,failure_events,,,1.0
sensors,,38.0,,UNIT-4501,,2024-02-17,EQP-D169739B,breakdown,electrical,corrective,,,,,24130.0,,,major,failure_events,,,0.0
starter,,15.0,,UNIT-2692,,2022-04-25,EQP-D170B3EA,breakdown,electrical,corrective,,,,,43392.0,,,major,failure_events,,,0.0
general_component,,1.0,,UNIT-3714,,2024-05-12,EQP-D171DECC,condition_based,impeller,predictive,,,,,46092.0,,,minor,failure_events,,,0.0
general_component,,36.0,,UNIT-4924,,2020-10-07,EQP-D1763D31,breakdown,brakes,corrective,,,,,23565.0,,,major,failure_events,,,0.0
filter_replace,,13.0,,UNIT-1848,,2023-05-23,EQP-D1767062,scheduled_maintenance,preventive,preventive,,,,,44043.0,,,minor,failure_events,,,1.0
adjustment,,29.0,,UNIT-7428,,2024-11-24,EQP-D18777A0,inspection,preventive,preventive,,,,,50530.0,,,routine,failure_events,,,1.0
turbo,,52.0,,UNIT-7784,,2021-12-14,EQP-D1A3EB59,breakdown,engine,corrective,,,,,59663.0,,,minor,failure_events,,,0.0
oil_change,,1.0,,UNIT-4091,,2023-08-26,EQP-D1AC5128,scheduled_maintenance,preventive,preventive,,,,,27558.0,,,minor,failure_events,,,1.0
wiring,,42.0,,UNIT-5200,,2024-05-08,EQP-D1D43B8E,breakdown,electrical,corrective,,,,,53095.0,,,major,failure_events,,,0.0
general_component,,56.0,,UNIT-9538,,2020-04-15,EQP-D1F622C4,breakdown,undercarriage,corrective,,,,,56119.0,,,minor,failure_events,,,0.0
adjustment,,198.0,,UNIT-6833,,2024-01-12,EQP-D20125D2,inspection,preventive,preventive,,,,,64508.0,,,routine,failure_events,,,1.0
filter_replace,,7.0,,UNIT-9823,,2022-02-01,EQP-D2096B53,scheduled_maintenance,preventive,preventive,,,,,20020.0,,,routine,failure_events,,,1.0
inspection,,19.0,,UNIT-2673,,2024-03-28,EQP-D20BEB92,scheduled_maintenance,preventive,preventive,,,,,6519.0,,,minor,failure_events,,,1.0
oil_change,,26.0,,UNIT-6732,,2021-09-22,EQP-D20DF32A,scheduled_maintenance,preventive,preventive,,,,,56396.0,,,routine,failure_events,,,1.0
general_component,,28.0,,UNIT-3145,,2023-03-20,EQP-D216C4D0,breakdown,brakes,corrective,,,,,15140.0,,,minor,failure_events,,,0.0
general_component,,6.0,,UNIT-9395,,2023-12-04,EQP-D21AEAA3,condition_based,motor,predictive,,,,,27836.0,,,routine,failure_events,,,0.0
general_component,,33.0,,UNIT-9093,,2020-08-16,EQP-D226D225,breakdown,bearing,corrective,,,,,43794.0,,,minor,failure_events,,,0.0
filter_replace,,18.0,,UNIT-9375,,2022-07-11,EQP-D227CA14,inspection,preventive,preventive,,,,,53998.0,,,routine,failure_events,,,1.0
adjustment,,35.0,,UNIT-9644,,2023-01-31,EQP-D2286217,inspection,preventive,preventive,,,,,31703.0,,,routine,failure_events,,,1.0
battery,,24.0,,UNIT-6539,,2021-02-25,EQP-D22E13B5,breakdown,electrical,corrective,,,,,44099.0,,,major,failure_events,,,0.0
general_component,,45.0,,UNIT-9007,,2024-03-23,EQP-D267DBF8,breakdown,pulley,corrective,,,,,36208.0,,,critical,failure_events,,,0.0
filter_replace,,1.0,,UNIT-7838,,2022-05-16,EQP-D27986DE,scheduled_maintenance,preventive,preventive,,,,,37074.0,,,routine,failure_events,,,1.0
cylinder,,1.0,,UNIT-2487,,2023-09-08,EQP-D279F95F,breakdown,hydraulics,corrective,,,,,46860.0,,,major,failure_events,,,0.0
general_component,,92.0,,UNIT-8002,,2022-02-14,EQP-D288C8D7,breakdown,motor,corrective,,,,,35211.0,,,critical,failure_events,,,0.0
oil_change,,49.0,,UNIT-3823,,2021-12-01,EQP-D2944C32,scheduled_maintenance,preventive,preventive,,,,,10573.0,,,minor,failure_events,,,1.0
filter_replace,,28.0,,UNIT-1368,,2024-09-24,EQP-D2B5CE3E,scheduled_maintenance,preventive,preventive,,,,,17387.0,,,routine,failure_events,,,1.0
front_left,,72.0,,UNIT-2614,,2021-04-13,EQP-D2BE6809,condition_based,tires,predictive,,,,,51430.0,,,routine,failure_events,,,0.0
general_component,,15.0,,UNIT-1777,,2020-06-13,EQP-D2C2428A,overhaul,motor,major_overhaul,,,,,20505.0,,,major,failure_events,,,1.0
inspection,,36.0,,UNIT-8433,,2020-01-23,EQP-D2D20C65,scheduled_maintenance,preventive,preventive,,,,,40003.0,,,routine,failure_events,,,1.0
rear_right,,13.0,,UNIT-2633,,2023-09-23,EQP-D2D3D352,overhaul,tires,major_overhaul,,,,,14235.0,,,major,failure_events,,,1.0
oil_change,,102.0,,UNIT-2268,,2022-07-02,EQP-D2D9077D,inspection,preventive,preventive,,,,,22893.0,,,routine,failure_events,,,1.0
general_component,,44.0,,UNIT-6649,,2021-01-06,EQP-D2DC50FE,overhaul,bucket,major_overhaul,,,,,11576.0,,,major,failure_events,,,1.0
valve,,13.0,,UNIT-8450,,2021-08-09,EQP-D2F12F4C,overhaul,hydraulics,major_overhaul,,,,,7400.0,,,major,failure_events,,,1.0
filter,,113.0,,UNIT-4460,,2021-04-20,EQP-D2FB14F9,breakdown,hydraulics,corrective,,,,,4336.0,,,minor,failure_events,,,0.0
oil_change,,44.0,,UNIT-2008,,2023-05-02,EQP-D2FB791C,scheduled_maintenance,preventive,preventive,,,,,15132.0,,,routine,failure_events,,,1.0
inspection,,82.0,,UNIT-4032,,2023-02-24,EQP-D3072D13,scheduled_maintenance,preventive,preventive,,,,,8842.0,,,routine,failure_events,,,1.0
adjustment,,17.0,,UNIT-6277,,2021-04-04,EQP-D308E2BC,scheduled_maintenance,preventive,preventive,,,,,17610.0,,,minor,failure_events,,,1.0
filter_replace,,65.0,,UNIT-7136,,2023-10-15,EQP-D30A21F1,scheduled_maintenance,preventive,preventive,,,,,23289.0,,,routine,failure_events,,,1.0
inspection,,75.0,,UNIT-1295,,2024-02-18,EQP-D30B2D50,scheduled_maintenance,preventive,preventive,,,,,20685.0,,,minor,failure_events,,,1.0
general_component,,52.0,,UNIT-6489,,2020-04-14,EQP-D311B74A,condition_based,gearbox,predictive,,,,,2827.0,,,routine,failure_events,,,0.0
cooling_system,,34.0,,UNIT-6349,,2021-09-29,EQP-D331AB3E,condition_based,engine,predictive,,,,,8190.0,,,routine,failure_events,,,0.0
oil_pump,,81.0,,UNIT-1457,,2022-01-17,EQP-D332C59A,breakdown,engine,corrective,,,,,33539.0,,,major,failure_events,,,0.0
general_component,,54.0,,UNIT-1782,,2024-01-26,EQP-D332E155,breakdown,impeller,corrective,,,,,41353.0,,,minor,failure_events,,,0.0
inspection,,2.0,,UNIT-3418,,2022-10-27,EQP-D333E41E,scheduled_maintenance,preventive,preventive,,,,,32285.0,,,routine,failure_events,,,1.0
general_component,,19.0,,UNIT-3502,,2022-05-24,EQP-D33656FD,breakdown,roller,corrective,,,,,47391.0,,,major,failure_events,,,0.0
general_component,,118.0,,UNIT-7530,,2024-03-06,EQP-D36B648B,breakdown,brakes,corrective,,,,,7330.0,,,minor,failure_events,,,0.0
front_left,,133.0,,UNIT-9448,,2021-08-15,EQP-D3714146,breakdown,tires,corrective,,,,,7987.0,,,major,failure_events,,,0.0
filter_replace,,9.0,,UNIT-8383,,2020-05-23,EQP-D37BE2D6,scheduled_maintenance,preventive,preventive,,,,,36164.0,,,routine,failure_events,,,1.0
turbo,,51.0,,UNIT-5989,,2022-09-30,EQP-D3886B28,breakdown,engine,corrective,,,,,29125.0,,,major,failure_events,,,0.0
oil_change,,54.0,,UNIT-6464,,2021-11-02,EQP-D3921568,scheduled_maintenance,preventive,preventive,,,,,30994.0,,,routine,failure_events,,,1.0
cooling_system,,19.0,,UNIT-6671,,2020-10-26,EQP-D3A01875,breakdown,engine,corrective,,,,,23308.0,,,minor,failure_events,,,0.0
oil_change,,24.0,,UNIT-4784,,2021-10-26,EQP-D3B1B271,scheduled_maintenance,preventive,preventive,,,,,21529.0,,,minor,failure_events,,,1.0
oil_change,,22.0,,UNIT-1943,,2020-11-20,EQP-D3B1CBB2,scheduled_maintenance,preventive,preventive,,,,,56308.0,,,routine,failure_events,,,1.0
inspection,,57.0,,UNIT-4690,,2020-09-25,EQP-D3B417BC,scheduled_maintenance,preventive,preventive,,,,,46457.0,,,routine,failure_events,,,1.0
general_component,,3.0,,UNIT-3652,,2023-04-03,EQP-D3D4A37E,condition_based,bucket,predictive,,,,,10050.0,,,minor,failure_events,,,0.0
front_right,,29.0,,UNIT-7712,,2024-11-03,EQP-D3D5076D,condition_based,tires,predictive,,,,,53442.0,,,routine,failure_events,,,0.0
general_component,,202.0,,UNIT-4735,,2022-02-18,EQP-D3D8F239,breakdown,rotation,corrective,,,,,63638.0,,,major,failure_events,,,0.0
oil_change,,2.0,,UNIT-6635,,2023-11-03,EQP-D3DFCCB9,scheduled_maintenance,preventive,preventive,,,,,36514.0,,,routine,failure_events,,,1.0
oil_change,,47.0,,UNIT-5108,,2022-11-19,EQP-D42096A2,scheduled_maintenance,preventive,preventive,,,,,24740.0,,,routine,failure_events,,,1.0
turbo,,3.0,,UNIT-1099,,2020-06-21,EQP-D43A7E38,breakdown,engine,corrective,,,,,8935.0,,,critical,failure_events,,,0.0
filter_replace,,52.0,,UNIT-5038,,2022-01-19,EQP-D43C3847,inspection,preventive,preventive,,,,,38829.0,,,routine,failure_events,,,1.0
inspection,,24.0,,UNIT-1586,,2021-12-13,EQP-D43D3B54,scheduled_maintenance,preventive,preventive,,,,,11729.0,,,minor,failure_events,,,1.0
rear_right,,43.0,,UNIT-9272,,2023-03-16,EQP-D44E1739,condition_based,tires,predictive,,,,,11373.0,,,minor,failure_events,,,0.0
filter_replace,,162.0,,UNIT-2577,,2024-02-28,EQP-D45AD618,scheduled_maintenance,preventive,preventive,,,,,59678.0,,,routine,failure_events,,,1.0
oil_change,,307.0,,UNIT-4015,,2024-09-24,EQP-D4720006,inspection,preventive,preventive,,,,,41752.0,,,minor,failure_events,,,1.0
filter,,30.0,,UNIT-4685,,2023-05-23,EQP-D4724ADD,condition_based,hydraulics,predictive,,,,,53263.0,,,minor,failure_events,,,0.0
gearbox,,24.0,,UNIT-4733,,2022-12-27,EQP-D486B1EE,condition_based,transmission,predictive,,,,,11467.0,,,routine,failure_events,,,0.0
general_component,,17.0,,UNIT-4246,,2021-03-28,EQP-D48F5A51,breakdown,bucket,corrective,,,,,16594.0,,,critical,failure_events,,,0.0
oil_change,,15.0,,UNIT-9988,,2022-03-10,EQP-D492A7CF,scheduled_maintenance,preventive,preventive,,,,,11275.0,,,minor,failure_events,,,1.0
filter,,64.0,,UNIT-3636,,2022-05-15,EQP-D49F6717,breakdown,hydraulics,corrective,,,,,11404.0,,,major,failure_events,,,0.0
rear_left,,23.0,,UNIT-1788,,2024-02-20,EQP-D4A1C300,breakdown,tires,corrective,,,,,4802.0,,,major,failure_events,,,0.0
adjustment,,37.0,,UNIT-8653,,2021-09-12,EQP-D4AC458A,scheduled_maintenance,preventive,preventive,,,,,51710.0,,,routine,failure_events,,,1.0
oil_change,,3.0,,UNIT-4063,,2023-09-07,EQP-D4BFBEB2,inspection,preventive,preventive,,,,,40922.0,,,routine,failure_events,,,1.0
valve,,34.0,,UNIT-2995,,2021-03-02,EQP-D4D40BA0,condition_based,hydraulics,predictive,,,,,12901.0,,,minor,failure_events,,,0.0
hose,,24.0,,UNIT-9934,,2020-09-20,EQP-D4F557D5,overhaul,hydraulics,major_overhaul,,,,,60438.0,,,major,failure_events,,,1.0
general_component,,76.0,,UNIT-3591,,2020-02-09,EQP-D51217C5,breakdown,roller,corrective,,,,,3729.0,,,minor,failure_events,,,0.0
adjustment,,10.0,,UNIT-9811,,2022-03-06,EQP-D524DB87,inspection,preventive,preventive,,,,,14487.0,,,routine,failure_events,,,1.0
filter_replace,,34.0,,UNIT-7219,,2023-05-22,EQP-D52CDAB9,scheduled_maintenance,preventive,preventive,,,,,15994.0,,,minor,failure_events,,,1.0
hose,,10.0,,UNIT-6031,,2024-05-26,EQP-D52D5CE8,overhaul,hydraulics,major_overhaul,,,,,35251.0,,,major,failure_events,,,1.0
oil_change,,8.0,,UNIT-7344,,2024-04-10,EQP-D53D8BA2,scheduled_maintenance,preventive,preventive,,,,,20318.0,,,minor,failure_events,,,1.0
general_component,,47.0,,UNIT-5675,,2024-10-10,EQP-D570D109,overhaul,drill_string,major_overhaul,,,,,66121.0,,,major,failure_events,,,1.0
general_component,,28.0,,UNIT-3605,,2024-06-18,EQP-D5921EDA,condition_based,compressor,predictive,,,,,45006.0,,,routine,failure_events,,,0.0
general_component,,61.0,,UNIT-3666,,2020-11-20,EQP-D5A155D6,overhaul,brakes,major_overhaul,,,,,56597.0,,,major,failure_events,,,1.0
front_right,,43.0,,UNIT-9059,,2022-08-24,EQP-D5A24DF8,breakdown,tires,corrective,,,,,36397.0,,,minor,failure_events,,,0.0
inspection,,18.0,,UNIT-1039,,2022-02-10,EQP-D5AE7492,scheduled_maintenance,preventive,preventive,,,,,31789.0,,,routine,failure_events,,,1.0
starter,,64.0,,UNIT-6311,,2022-02-24,EQP-D5C6E2BD,condition_based,electrical,predictive,,,,,40089.0,,,routine,failure_events,,,0.0
hose,,137.0,,UNIT-8697,,2024-09-25,EQP-D5CC9514,breakdown,hydraulics,corrective,,,,,6977.0,,,critical,failure_events,,,0.0
front_left,,99.0,,UNIT-9499,,2023-05-12,EQP-D5D3DDFA,condition_based,tires,predictive,,,,,50671.0,,,minor,failure_events,,,0.0
general_component,,28.0,,UNIT-5485,,2023-05-29,EQP-D5DB1751,overhaul,motor,major_overhaul,,,,,44256.0,,,major,failure_events,,,1.0
general_component,,66.0,,UNIT-3915,,2022-06-22,EQP-D5E3C354,overhaul,motor,major_overhaul,,,,,34012.0,,,major,failure_events,,,1.0
general_component,,6.0,,UNIT-8568,,2020-11-05,EQP-D6036265,overhaul,bucket,major_overhaul,,,,,37429.0,,,major,failure_events,,,1.0
adjustment,,23.0,,UNIT-3718,,2022-09-06,EQP-D60BFAD7,scheduled_maintenance,preventive,preventive,,,,,40542.0,,,routine,failure_events,,,1.0
general_component,,92.0,,UNIT-4381,,2022-05-21,EQP-D618BCA8,condition_based,motor,predictive,,,,,52176.0,,,minor,failure_events,,,0.0
inspection,,43.0,,UNIT-3768,,2023-02-03,EQP-D62C795A,scheduled_maintenance,preventive,preventive,,,,,24929.0,,,routine,failure_events,,,1.0
inspection,,214.0,,UNIT-5880,,2023-08-06,EQP-D62F2AF9,scheduled_maintenance,preventive,preventive,,,,,44589.0,,,minor,failure_events,,,1.0
general_component,,58.0,,UNIT-5804,,2023-12-30,EQP-D642C4DE,breakdown,blade,corrective,,,,,60860.0,,,major,failure_events,,,0.0
general_component,,24.0,,UNIT-7711,,2022-05-26,EQP-D642F3E3,breakdown,bucket,corrective,,,,,16831.0,,,major,failure_events,,,0.0
adjustment,,98.0,,UNIT-4000,,2021-10-03,EQP-D642FCDC,scheduled_maintenance,preventive,preventive,,,,,64078.0,,,routine,failure_events,,,1.0
adjustment,,50.0,,UNIT-9904,,2022-06-02,EQP-D6588087,inspection,preventive,preventive,,,,,32151.0,,,routine,failure_events,,,1.0
filter_replace,,142.0,,UNIT-7720,,2022-11-19,EQP-D66DE3F9,inspection,preventive,preventive,,,,,52339.0,,,routine,failure_events,,,1.0
torque_converter,,82.0,,UNIT-9368,,2020-06-05,EQP-D695DC89,breakdown,transmission,corrective,,,,,19524.0,,,minor,failure_events,,,0.0
oil_change,,128.0,,UNIT-3367,,2023-12-18,EQP-D69CE28B,scheduled_maintenance,preventive,preventive,,,,,48620.0,,,minor,failure_events,,,1.0
general_component,,106.0,,UNIT-5574,,2023-12-01,EQP-D6A95A81,overhaul,bucket,major_overhaul,,,,,29491.0,,,major,failure_events,,,1.0
adjustment,,61.0,,UNIT-5697,,2024-02-22,EQP-D6AADA90,scheduled_maintenance,preventive,preventive,,,,,8893.0,,,minor,failure_events,,,1.0
injector,,5.0,,UNIT-8850,,2024-04-30,EQP-D6AC657C,breakdown,engine,corrective,,,,,20243.0,,,major,failure_events,,,0.0
adjustment,,27.0,,UNIT-1667,,2023-04-21,EQP-D6AFE75E,scheduled_maintenance,preventive,preventive,,,,,5357.0,,,routine,failure_events,,,1.0
adjustment,,24.0,,UNIT-2262,,2022-05-24,EQP-D6BC507E,scheduled_maintenance,preventive,preventive,,,,,31221.0,,,routine,failure_events,,,1.0
general_component,,118.0,,UNIT-6079,,2023-01-20,EQP-D6D742D7,breakdown,brakes,corrective,,,,,44028.0,,,major,failure_events,,,0.0
head_gasket,,9.0,,UNIT-9713,,2021-05-07,EQP-D6DBB13B,breakdown,engine,corrective,,,,,4223.0,,,major,failure_events,,,0.0
filter_replace,,34.0,,UNIT-9188,,2020-11-11,EQP-D6DE11B9,inspection,preventive,preventive,,,,,24383.0,,,routine,failure_events,,,1.0
front_left,,28.0,,UNIT-1049,,2022-10-30,EQP-D6E00DE6,breakdown,tires,corrective,,,,,31697.0,,,minor,failure_events,,,0.0
general_component,,11.0,,UNIT-1406,,2023-10-24,EQP-D6E3C852,overhaul,brakes,major_overhaul,,,,,40484.0,,,major,failure_events,,,1.0
oil_change,,98.0,,UNIT-4879,,2020-05-23,EQP-D6E59E51,scheduled_maintenance,preventive,preventive,,,,,12141.0,,,routine,failure_events,,,1.0
general_component,,22.0,,UNIT-2382,,2023-02-08,EQP-D6FD1E59,breakdown,motor,corrective,,,,,49056.0,,,major,failure_events,,,0.0
filter_replace,,43.0,,UNIT-3733,,2023-06-04,EQP-D6FFC28D,scheduled_maintenance,preventive,preventive,,,,,54738.0,,,routine,failure_events,,,1.0
injector,,13.0,,UNIT-7050,,2024-02-04,EQP-D706D9F2,breakdown,engine,corrective,,,,,44441.0,,,major,failure_events,,,0.0
inspection,,70.0,,UNIT-4232,,2022-10-27,EQP-D7106FA9,scheduled_maintenance,preventive,preventive,,,,,15926.0,,,routine,failure_events,,,1.0
turbo,,30.0,,UNIT-9654,,2022-07-12,EQP-D71708B3,condition_based,engine,predictive,,,,,26920.0,,,routine,failure_events,,,0.0
wiring,,1.0,,UNIT-4404,,2020-08-09,EQP-D71E6876,breakdown,electrical,corrective,,,,,64449.0,,,major,failure_events,,,0.0
adjustment,,93.0,,UNIT-8515,,2022-09-17,EQP-D723077B,inspection,preventive,preventive,,,,,55849.0,,,routine,failure_events,,,1.0
adjustment,,58.0,,UNIT-2821,,2021-04-15,EQP-D72CF09A,scheduled_maintenance,preventive,preventive,,,,,49581.0,,,routine,failure_events,,,1.0
general_component,,192.0,,UNIT-9945,,2022-01-03,EQP-D731427B,overhaul,liner,major_overhaul,,,,,48360.0,,,major,failure_events,,,1.0
inspection,,15.0,,UNIT-5589,,2022-03-15,EQP-D73A4C8D,scheduled_maintenance,preventive,preventive,,,,,11182.0,,,routine,failure_events,,,1.0
filter_replace,,97.0,,UNIT-8610,,2024-09-27,EQP-D75BE0D4,scheduled_maintenance,preventive,preventive,,,,,11456.0,,,routine,failure_events,,,1.0
oil_change,,86.0,,UNIT-1223,,2021-02-19,EQP-D76429CB,scheduled_maintenance,preventive,preventive,,,,,27527.0,,,routine,failure_events,,,1.0
general_component,,92.0,,UNIT-6118,,2021-07-29,EQP-D7A49E0C,breakdown,roller,corrective,,,,,38054.0,,,major,failure_events,,,0.0
general_component,,74.0,,UNIT-5782,,2020-06-16,EQP-D7AC5974,breakdown,motor,corrective,,,,,37698.0,,,major,failure_events,,,0.0
sensors,,343.0,,UNIT-4128,,2020-08-13,EQP-D7BF3983,breakdown,electrical,corrective,,,,,3225.0,,,major,failure_events,,,0.0
oil_change,,108.0,,UNIT-3112,,2020-01-04,EQP-D7C91923,scheduled_maintenance,preventive,preventive,,,,,35507.0,,,minor,failure_events,,,1.0
oil_change,,8.0,,UNIT-2892,,2024-02-09,EQP-D7CF55F7,scheduled_maintenance,preventive,preventive,,,,,25102.0,,,routine,failure_events,,,1.0
general_component,,52.0,,UNIT-1327,,2021-01-01,EQP-D7D6F19A,condition_based,brakes,predictive,,,,,33969.0,,,routine,failure_events,,,0.0
adjustment,,7.0,,UNIT-5848,,2021-02-06,EQP-D7E37C42,scheduled_maintenance,preventive,preventive,,,,,15626.0,,,minor,failure_events,,,1.0
inspection,,31.0,,UNIT-1271,,2020-06-15,EQP-D7FAB71B,scheduled_maintenance,preventive,preventive,,,,,11717.0,,,routine,failure_events,,,1.0
front_right,,82.0,,UNIT-9322,,2022-09-19,EQP-D8003FD6,overhaul,tires,major_overhaul,,,,,20502.0,,,major,failure_events,,,1.0
inspection,,44.0,,UNIT-5218,,2020-04-07,EQP-D80353C1,inspection,preventive,preventive,,,,,15341.0,,,routine,failure_events,,,1.0
general_component,,68.0,,UNIT-9779,,2024-06-08,EQP-D8059320,condition_based,motor,predictive,,,,,30285.0,,,routine,failure_events,,,0.0
general_component,,145.0,,UNIT-8717,,2022-09-03,EQP-D81E6153,breakdown,seal,corrective,,,,,32034.0,,,major,failure_events,,,0.0
oil_change,,5.0,,UNIT-8534,,2024-10-03,EQP-D825F118,scheduled_maintenance,preventive,preventive,,,,,30329.0,,,routine,failure_events,,,1.0
filter,,69.0,,UNIT-1971,,2022-04-04,EQP-D82E1431,condition_based,hydraulics,predictive,,,,,53393.0,,,minor,failure_events,,,0.0
inspection,,99.0,,UNIT-6391,,2020-04-05,EQP-D82E83C0,inspection,preventive,preventive,,,,,16469.0,,,routine,failure_events,,,1.0
filter_replace,,2.0,,UNIT-4619,,2021-11-30,EQP-D83F2E38,scheduled_maintenance,preventive,preventive,,,,,15931.0,,,routine,failure_events,,,1.0
starter,,108.0,,UNIT-4606,,2023-06-27,EQP-D8484021,breakdown,electrical,corrective,,,,,20955.0,,,major,failure_events,,,0.0
front_right,,1.0,,UNIT-9703,,2021-08-05,EQP-D8504B01,overhaul,tires,major_overhaul,,,,,62749.0,,,major,failure_events,,,1.0
filter_replace,,1.0,,UNIT-3861,,2022-06-18,EQP-D854765A,scheduled_maintenance,preventive,preventive,,,,,19771.0,,,routine,failure_events,,,1.0
inspection,,11.0,,UNIT-8574,,2021-12-05,EQP-D87020F0,inspection,preventive,preventive,,,,,19702.0,,,routine,failure_events,,,1.0
wiring,,19.0,,UNIT-8815,,2020-01-26,EQP-D8835A72,breakdown,electrical,corrective,,,,,39375.0,,,minor,failure_events,,,0.0
inspection,,79.0,,UNIT-4323,,2021-12-12,EQP-D89493DA,inspection,preventive,preventive,,,,,43409.0,,,routine,failure_events,,,1.0
driveshaft,,132.0,,UNIT-4916,,2023-06-10,EQP-D8A5A753,condition_based,transmission,predictive,,,,,16954.0,,,routine,failure_events,,,0.0
driveshaft,,2.0,,UNIT-7503,,2022-10-28,EQP-D8A91CE9,breakdown,transmission,corrective,,,,,53567.0,,,major,failure_events,,,0.0
inspection,,23.0,,UNIT-9410,,2024-10-06,EQP-D8D3D8F0,scheduled_maintenance,preventive,preventive,,,,,39359.0,,,routine,failure_events,,,1.0
general_component,,27.0,,UNIT-8103,,2020-01-03,EQP-D8E83ABF,condition_based,pulley,predictive,,,,,61701.0,,,routine,failure_events,,,0.0
front_left,,23.0,,UNIT-4949,,2024-11-21,EQP-D8EF5309,condition_based,tires,predictive,,,,,18369.0,,,routine,failure_events,,,0.0
filter_replace,,138.0,,UNIT-7539,,2023-02-27,EQP-D8F36803,scheduled_maintenance,preventive,preventive,,,,,56082.0,,,routine,failure_events,,,1.0
general_component,,85.0,,UNIT-8444,,2020-02-22,EQP-D8FAB3F3,breakdown,motor,corrective,,,,,34221.0,,,minor,failure_events,,,0.0
alternator,,182.0,,UNIT-5155,,2023-12-31,EQP-D912D0FE,breakdown,electrical,corrective,,,,,36046.0,,,minor,failure_events,,,0.0
front_left,,80.0,,UNIT-6558,,2023-12-08,EQP-D915175E,condition_based,tires,predictive,,,,,6255.0,,,routine,failure_events,,,0.0
oil_change,,113.0,,UNIT-5729,,2024-03-29,EQP-D91BA5BE,scheduled_maintenance,preventive,preventive,,,,,18360.0,,,minor,failure_events,,,1.0
inspection,,49.0,,UNIT-2930,,2023-03-05,EQP-D927C517,scheduled_maintenance,preventive,preventive,,,,,32372.0,,,minor,failure_events,,,1.0
rear_right,,87.0,,UNIT-3858,,2023-09-08,EQP-D92F1558,breakdown,tires,corrective,,,,,32318.0,,,minor,failure_events,,,0.0
rear_right,,78.0,,UNIT-1271,,2022-08-29,EQP-D9329135,breakdown,tires,corrective,,,,,11394.0,,,major,failure_events,,,0.0
